record_id,employee_id,month,year,billing_status,billing_currency,bill_rate,billable_days,bench_days,monthly_revenue_inr,monthly_ctc_inr,bench_cost_inr,margin_inr,margin_pct
4688,EMP383,Nov,2024,Billable,INR,1379.89,22,0,30357.58,27833.33,0.0,2524.25,8.32
4689,EMP383,Dec,2024,Billable,INR,1379.89,22,0,30357.58,27833.33,0.0,2524.25,8.32
4690,EMP384,Dec,2023,Billable,USD,10.58,15,7,105376.8,84833.33,26992.42,20543.47,19.5
4691,EMP384,Jan,2024,Billable,USD,10.58,22,0,154552.64,84833.33,0.0,69719.31,45.11
4692,EMP384,Feb,2024,Billable,USD,10.58,22,0,154552.64,84833.33,0.0,69719.31,45.11
4693,EMP384,Mar,2024,Billable,USD,10.58,22,0,154552.64,84833.33,0.0,69719.31,45.11
4694,EMP384,Apr,2024,Billable,USD,10.58,22,0,154552.64,84833.33,0.0,69719.31,45.11
4695,EMP384,May,2024,Billable,USD,10.58,22,0,154552.64,84833.33,0.0,69719.31,45.11
4696,EMP384,Jun,2024,Billable,USD,10.58,22,0,154552.64,84833.33,0.0,69719.31,45.11
4697,EMP384,Jul,2024,Billable,USD,10.58,22,0,154552.64,84833.33,0.0,69719.31,45.11
4698,EMP384,Aug,2024,Billable,USD,10.58,22,0,154552.64,84833.33,0.0,69719.31,45.11
4699,EMP384,Sep,2024,Billable,USD,10.58,22,0,154552.64,84833.33,0.0,69719.31,45.11
4700,EMP384,Oct,2024,Billable,USD,10.58,22,0,154552.64,84833.33,0.0,69719.31,45.11
4701,EMP384,Nov,2024,Billable,USD,10.58,22,0,154552.64,84833.33,0.0,69719.31,45.11
4702,EMP384,Dec,2024,Billable,USD,11.56,22,0,168868.48,84833.33,0.0,84035.15,49.76
4703,EMP385,Mar,2024,Billable,INR,1230.09,22,0,27061.98,25083.33,0.0,1978.65,7.31
4704,EMP385,Apr,2024,Billable,INR,1230.09,22,0,27061.98,25083.33,0.0,1978.65,7.31
4705,EMP385,May,2024,Billable,INR,1230.09,19,3,23371.71,25083.33,3420.45,-1711.62,-7.32
4706,EMP385,Jun,2024,Billable,INR,1230.09,22,0,27061.98,25083.33,0.0,1978.65,7.31
4707,EMP385,Jul,2024,Billable,INR,1230.09,22,0,27061.98,25083.33,0.0,1978.65,7.31
4708,EMP385,Aug,2024,Billable,INR,1230.09,22,0,27061.98,25083.33,0.0,1978.65,7.31
4709,EMP385,Sep,2024,Billable,INR,1230.09,22,0,27061.98,25083.33,0.0,1978.65,7.31
4710,EMP385,Oct,2024,Billable,INR,1230.09,22,0,27061.98,25083.33,0.0,1978.65,7.31
4711,EMP385,Nov,2024,Billable,INR,1230.09,22,0,27061.98,25083.33,0.0,1978.65,7.31
4712,EMP385,Dec,2024,Billable,INR,1230.09,22,0,27061.98,25083.33,0.0,1978.65,7.31
4713,EMP386,Jan,2024,Billable,INR,2561.51,21,1,53791.71,47083.33,2140.15,6708.38,12.47
4714,EMP386,Feb,2024,Billable,INR,2561.51,22,0,56353.22,47083.33,0.0,9269.89,16.45
4715,EMP386,Mar,2024,Billable,INR,2561.51,22,0,56353.22,47083.33,0.0,9269.89,16.45
4716,EMP386,Apr,2024,Billable,INR,2561.51,22,0,56353.22,47083.33,0.0,9269.89,16.45
4717,EMP386,May,2024,Billable,INR,2561.51,22,0,56353.22,47083.33,0.0,9269.89,16.45
4718,EMP386,Jun,2024,Billable,INR,2561.51,22,0,56353.22,47083.33,0.0,9269.89,16.45
4719,EMP386,Jul,2024,Billable,INR,2561.51,22,0,56353.22,47083.33,0.0,9269.89,16.45
4720,EMP386,Aug,2024,Billable,INR,2561.51,22,0,56353.22,47083.33,0.0,9269.89,16.45
4721,EMP386,Sep,2024,Billable,INR,2561.51,22,0,56353.22,47083.33,0.0,9269.89,16.45
4722,EMP386,Oct,2024,Billable,INR,2561.51,22,0,56353.22,47083.33,0.0,9269.89,16.45
4723,EMP386,Nov,2024,Billable,INR,2561.51,22,0,56353.22,47083.33,0.0,9269.89,16.45
4724,EMP386,Dec,2024,Billable,INR,2561.51,22,0,56353.22,47083.33,0.0,9269.89,16.45
4725,EMP387,Mar,2023,Billable,USD,14.41,14,8,133955.36,101833.33,37030.3,32122.03,
4726,EMP387,Apr,2023,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4727,EMP387,May,2023,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4728,EMP387,Jun,2023,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4729,EMP387,Jul,2023,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4730,EMP387,Aug,2023,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4731,EMP387,Sep,2023,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4732,EMP387,Oct,2023,Billable,USD,14.41,21,1,200933.04,101833.33,4628.79,99099.71,49.32
4733,EMP387,Nov,2023,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4734,EMP387,Dec,2023,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4735,EMP387,Jan,2024,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4736,EMP387,Feb,2024,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4737,EMP387,Mar,2024,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4738,EMP387,Apr,2024,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4739,EMP387,May,2024,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4740,EMP387,Jun,2024,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4741,EMP387,Jul,2024,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4742,EMP387,Aug,2024,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4743,EMP387,Sep,2024,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4744,EMP387,Oct,2024,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4745,EMP387,Nov,2024,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4746,EMP387,Dec,2024,Billable,USD,14.41,22,0,210501.28,101833.33,0.0,108667.95,51.62
4747,EMP388,Sep,2023,Billable,USD,15.08,11,11,110144.32,153416.67,76708.34,-43272.35,
4748,EMP388,Oct,2023,Billable,USD,15.08,22,0,220288.64,153416.67,0.0,66871.97,30.36
4749,EMP388,Nov,2023,Billable,USD,15.08,22,0,220288.64,153416.67,0.0,66871.97,30.36
4750,EMP388,Dec,2023,Billable,USD,15.08,22,0,220288.64,153416.67,0.0,66871.97,30.36
4751,EMP388,Jan,2024,Billable,USD,15.08,22,0,220288.64,153416.67,0.0,66871.97,30.36
4752,EMP388,Feb,2024,Billable,USD,15.08,22,0,220288.64,153416.67,0.0,66871.97,30.36
4753,EMP388,Mar,2024,Billable,USD,15.08,22,0,220288.64,153416.67,0.0,66871.97,30.36
4754,EMP388,Apr,2024,Billable,USD,15.08,22,0,220288.64,153416.67,0.0,66871.97,30.36
4755,EMP388,May,2024,Billable,USD,15.08,22,0,220288.64,153416.67,0.0,66871.97,30.36
4756,EMP389,May,2024,Bench,USD,11.4,0,30,0.0,95250.0,129886.36,-95250.0,
4757,EMP389,Jun,2024,Billable,USD,11.4,22,0,166531.2,95250.0,0.0,71281.2,42.8
4758,EMP389,Jul,2024,Billable,USD,11.4,17,5,128683.2,95250.0,21647.73,33433.2,25.98
4759,EMP389,Aug,2024,Billable,USD,11.4,22,0,166531.2,95250.0,0.0,71281.2,42.8
4760,EMP389,Sep,2024,Billable,USD,11.4,22,0,166531.2,95250.0,0.0,71281.2,42.8
4761,EMP389,Oct,2024,Billable,USD,11.4,22,0,166531.2,95250.0,0.0,71281.2,42.8
4762,EMP389,Nov,2024,Billable,USD,11.4,21,1,158961.6,95250.0,4329.55,63711.6,40.08
4763,EMP389,Dec,2024,Billable,USD,11.4,20,2,151392.0,95250.0,8659.09,56142.0,37.08
4764,EMP390,Mar,2023,Billable,USD,14.97,22,0,218681.76,183083.33,0.0,35598.43,16.28
4765,EMP390,Apr,2023,Billable,USD,14.97,17,5,168981.36,183083.33,41609.85,-14101.97,-8.35
4766,EMP390,May,2023,Billable,USD,14.97,22,0,218681.76,183083.33,0.0,35598.43,16.28
4767,EMP390,Jun,2023,Billable,USD,14.97,22,0,218681.76,183083.33,0.0,35598.43,16.28
4768,EMP390,Jul,2023,Billable,USD,14.97,22,0,218681.76,183083.33,0.0,35598.43,16.28
4769,EMP390,Aug,2023,Billable,USD,14.97,22,0,218681.76,183083.33,0.0,35598.43,16.28
4770,EMP390,Sep,2023,Billable,USD,14.97,22,0,218681.76,183083.33,0.0,35598.43,16.28
4771,EMP390,Oct,2023,Billable,USD,14.97,22,0,218681.76,183083.33,0.0,35598.43,16.28
4772,EMP390,Nov,2023,Billable,USD,14.97,22,0,218681.76,183083.33,0.0,35598.43,16.28
4773,EMP391,Sep,2023,Billable,USD,9.15,17,5,103285.2,90083.33,20473.48,13201.87,12.78
4774,EMP391,Oct,2023,Billable,USD,9.15,22,0,133663.2,90083.33,0.0,43579.87,32.6
4775,EMP391,Nov,2023,Billable,USD,9.15,22,0,133663.2,90083.33,0.0,43579.87,32.6
4776,EMP391,Dec,2023,Billable,USD,9.15,22,0,133663.2,90083.33,0.0,43579.87,32.6
4777,EMP391,Jan,2024,Billable,USD,9.15,22,0,133663.2,90083.33,0.0,43579.87,32.6
4778,EMP391,Feb,2024,Billable,USD,9.15,22,0,133663.2,90083.33,0.0,43579.87,32.6
4779,EMP391,Mar,2024,Billable,USD,9.15,22,0,133663.2,90083.33,0.0,43579.87,32.6
4780,EMP391,Apr,2024,Billable,USD,9.15,22,0,133663.2,90083.33,0.0,43579.87,32.6
4781,EMP391,May,2024,Billable,USD,9.15,22,0,133663.2,90083.33,0.0,43579.87,32.6
4782,EMP391,Jun,2024,Billable,USD,9.15,22,0,133663.2,90083.33,0.0,43579.87,32.6
4783,EMP391,Jul,2024,Billable,USD,9.15,22,0,133663.2,90083.33,0.0,43579.87,32.6
4784,EMP391,Aug,2024,Billable,USD,9.15,22,0,133663.2,90083.33,0.0,43579.87,32.6
4785,EMP391,Sep,2024,Billable,USD,9.15,22,0,133663.2,90083.33,0.0,43579.87,32.6
4786,EMP391,Oct,2024,Billable,USD,9.15,22,0,133663.2,90083.33,0.0,43579.87,32.6
4787,EMP391,Nov,2024,Billable,USD,9.15,22,0,133663.2,90083.33,0.0,43579.87,32.6
4788,EMP392,Jun,2023,Billable,INR,4853.33,21,1,101919.93,79416.67,3609.85,22503.26,22.08
4789,EMP392,Jul,2023,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4790,EMP392,Aug,2023,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4791,EMP392,Sep,2023,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4792,EMP392,Oct,2023,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4793,EMP392,Nov,2023,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4794,EMP392,Dec,2023,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4795,EMP392,Jan,2024,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4796,EMP392,Feb,2024,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4797,EMP392,Mar,2024,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4798,EMP392,Apr,2024,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4799,EMP392,May,2024,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4800,EMP392,Jun,2024,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4801,EMP392,Jul,2024,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4802,EMP392,Aug,2024,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4803,EMP392,Sep,2024,Billable,INR,4853.33,21,1,101919.93,79416.67,3609.85,22503.26,22.08
4804,EMP392,Oct,2024,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4805,EMP392,Nov,2024,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4806,EMP392,Dec,2024,Billable,INR,4853.33,22,0,106773.26,79416.67,0.0,27356.59,25.62
4807,EMP393,Feb,2023,Billable,INR,3206.28,17,5,54506.76,54250.0,12329.55,256.76,0.47
4808,EMP393,Mar,2023,Billable,INR,3206.28,22,0,70538.16,54250.0,0.0,16288.16,23.09
4809,EMP393,Apr,2023,Billable,INR,3206.28,22,0,70538.16,54250.0,0.0,16288.16,23.09
4810,EMP393,May,2023,Billable,INR,3206.28,22,0,70538.16,54250.0,0.0,16288.16,23.09
4811,EMP393,Jun,2023,Billable,INR,3206.28,22,0,70538.16,54250.0,0.0,16288.16,23.09
4812,EMP393,Jul,2023,Billable,INR,3206.28,22,0,70538.16,54250.0,0.0,16288.16,23.09
4813,EMP393,Aug,2023,Billable,INR,3206.28,21,1,67331.88,54250.0,2465.91,13081.88,19.43
4814,EMP394,Oct,2023,Billable,USD,8.39,20,2,111419.2,93416.67,8492.42,18002.53,16.16
4815,EMP394,Nov,2023,Billable,USD,8.39,22,0,122561.12,93416.67,0.0,29144.45,23.78
4816,EMP394,Dec,2023,Billable,USD,8.39,22,0,122561.12,93416.67,0.0,29144.45,23.78
4817,EMP394,Jan,2024,Billable,USD,8.39,22,0,122561.12,93416.67,0.0,29144.45,23.78
4818,EMP394,Feb,2024,Billable,USD,8.39,22,0,122561.12,93416.67,0.0,29144.45,23.78
4819,EMP394,Mar,2024,Billable,USD,8.39,22,0,122561.12,93416.67,0.0,29144.45,23.78
4820,EMP394,Apr,2024,Billable,USD,8.39,22,0,122561.12,93416.67,0.0,29144.45,23.78
4821,EMP394,May,2024,Billable,USD,8.39,22,0,122561.12,93416.67,0.0,29144.45,23.78
4822,EMP394,Jun,2024,Billable,USD,8.39,22,0,122561.12,93416.67,0.0,29144.45,23.78
4823,EMP394,Jul,2024,Billable,USD,8.39,22,0,122561.12,93416.67,0.0,29144.45,23.78
4824,EMP394,Aug,2024,Billable,USD,8.39,22,0,122561.12,93416.67,0.0,29144.45,23.78
4825,EMP394,Sep,2024,Billable,USD,8.39,22,0,122561.12,93416.67,0.0,29144.45,23.78
4826,EMP394,Oct,2024,Billable,USD,8.39,22,0,122561.12,93416.67,0.0,29144.45,23.78
4827,EMP395,May,2024,Billable,USD,15.45,22,0,225693.6,186083.33,0.0,39610.27,17.55
4828,EMP395,Jun,2024,Billable,USD,15.45,22,0,225693.6,186083.33,0.0,39610.27,17.55
4829,EMP395,Jul,2024,Billable,USD,15.45,22,0,225693.6,186083.33,0.0,39610.27,17.55
4830,EMP395,Aug,2024,Billable,USD,15.45,22,0,225693.6,186083.33,0.0,39610.27,17.55
4831,EMP395,Sep,2024,Billable,USD,15.45,22,0,225693.6,186083.33,0.0,39610.27,17.55
4832,EMP395,Oct,2024,Billable,USD,15.45,22,0,225693.6,186083.33,0.0,39610.27,17.55
4833,EMP395,Nov,2024,Billable,USD,15.45,22,0,225693.6,186083.33,0.0,39610.27,17.55
4834,EMP395,Dec,2024,Billable,USD,15.45,17,5,174399.6,186083.33,42291.67,-11683.73,-6.7
4835,EMP396,Apr,2024,Billable,INR,1290.1,22,0,28382.2,25250.0,0.0,3132.2,11.04
4836,EMP396,May,2024,Billable,INR,1290.1,22,0,28382.2,25250.0,0.0,3132.2,11.04
4837,EMP396,Jun,2024,Billable,INR,1290.1,22,0,28382.2,25250.0,0.0,3132.2,11.04
4838,EMP396,Jul,2024,Billable,INR,1290.1,22,0,28382.2,25250.0,0.0,3132.2,11.04
4839,EMP396,Aug,2024,Billable,INR,1290.1,22,0,28382.2,25250.0,0.0,3132.2,11.04
4840,EMP396,Sep,2024,Billable,INR,1290.1,22,0,28382.2,25250.0,0.0,3132.2,11.04
4841,EMP396,Oct,2024,Billable,INR,1290.1,22,0,28382.2,25250.0,0.0,3132.2,11.04
4842,EMP397,Apr,2024,Billable,INR,4513.83,22,0,99304.26,72000.0,0.0,27304.26,27.5
4843,EMP397,May,2024,Billable,INR,4513.83,22,0,99304.26,72000.0,0.0,27304.26,27.5
4844,EMP397,Jun,2024,Billable,INR,4513.83,22,0,99304.26,72000.0,0.0,27304.26,27.5
4845,EMP397,Jul,2024,Billable,INR,4513.83,22,0,99304.26,72000.0,0.0,27304.26,27.5
4846,EMP397,Aug,2024,Billable,INR,4513.83,20,2,90276.6,72000.0,6545.45,18276.6,20.25
4847,EMP397,Sep,2024,Billable,INR,4513.83,22,0,99304.26,72000.0,0.0,27304.26,27.5
4848,EMP397,Oct,2024,Billable,INR,4513.83,22,0,99304.26,72000.0,0.0,27304.26,27.5
4849,EMP397,Nov,2024,Billable,INR,4513.83,22,0,99304.26,72000.0,0.0,27304.26,27.5
4850,EMP397,Dec,2024,Billable,INR,4513.83,22,0,99304.26,72000.0,0.0,27304.26,27.5
4851,EMP398,Apr,2024,Billable,INR,6059.73,22,0,133314.06,92666.67,0.0,40647.39,30.49
4852,EMP398,May,2024,Billable,INR,6059.73,22,0,133314.06,92666.67,0.0,40647.39,30.49
4853,EMP398,Jun,2024,Billable,INR,6059.73,22,0,133314.06,92666.67,0.0,40647.39,30.49
4854,EMP398,Jul,2024,Billable,INR,6059.73,22,0,133314.06,92666.67,0.0,40647.39,30.49
4855,EMP398,Aug,2024,Billable,INR,6059.73,22,0,133314.06,92666.67,0.0,40647.39,30.49
4856,EMP398,Sep,2024,Billable,INR,6059.73,17,5,103015.41,92666.67,21060.61,10348.74,10.05
4857,EMP398,Oct,2024,Billable,INR,6059.73,22,0,133314.06,92666.67,0.0,40647.39,30.49
4858,EMP398,Nov,2024,Billable,INR,6059.73,22,0,133314.06,92666.67,0.0,40647.39,30.49
4859,EMP398,Dec,2024,Billable,INR,6059.73,22,0,133314.06,92666.67,0.0,40647.39,30.49
4860,EMP399,Jan,2024,Billable,INR,3127.52,22,0,68805.44,51916.67,0.0,16888.77,24.55
4861,EMP399,Feb,2024,Billable,INR,3127.52,22,0,68805.44,51916.67,0.0,16888.77,24.55
4862,EMP399,Mar,2024,Billable,INR,3127.52,17,5,53167.84,51916.67,11799.24,1251.17,2.35
4863,EMP399,Apr,2024,Billable,INR,3127.52,22,0,68805.44,51916.67,0.0,16888.77,24.55
4864,EMP399,May,2024,Billable,INR,3127.52,21,1,65677.92,51916.67,2359.85,13761.25,20.95
4865,EMP399,Jun,2024,Billable,INR,3127.52,22,0,68805.44,51916.67,0.0,16888.77,24.55
4866,EMP399,Jul,2024,Billable,INR,3127.52,22,0,68805.44,51916.67,0.0,16888.77,24.55
4867,EMP399,Aug,2024,Billable,INR,3127.52,22,0,68805.44,51916.67,0.0,16888.77,24.55
4868,EMP399,Sep,2024,Billable,INR,3127.52,22,0,68805.44,51916.67,0.0,16888.77,24.55
4869,EMP399,Oct,2024,Billable,INR,3127.52,22,0,68805.44,51916.67,0.0,16888.77,24.55
4870,EMP399,Nov,2024,Billable,INR,3127.52,22,0,68805.44,51916.67,0.0,16888.77,24.55
4871,EMP399,Dec,2024,Billable,INR,3127.52,22,0,68805.44,51916.67,0.0,16888.77,24.55
4872,EMP400,Mar,2024,Billable,USD,20.65,15,7,205674.0,159416.67,50723.49,46257.33,22.49
4873,EMP400,Apr,2024,Billable,USD,20.65,22,0,301655.2,159416.67,0.0,142238.53,47.15
4874,EMP400,May,2024,Billable,USD,20.65,21,1,287943.6,159416.67,7246.21,128526.93,44.64
4875,EMP400,Jun,2024,Billable,USD,20.65,22,0,301655.2,159416.67,0.0,142238.53,47.15
4876,EMP400,Jul,2024,Billable,USD,20.65,17,5,233097.2,159416.67,36231.06,73680.53,31.61
4877,EMP400,Aug,2024,Billable,USD,20.65,22,0,301655.2,159416.67,0.0,142238.53,47.15
4878,EMP400,Sep,2024,Billable,USD,20.65,22,0,301655.2,159416.67,0.0,142238.53,47.15
4879,EMP400,Oct,2024,Billable,USD,20.65,22,0,301655.2,159416.67,0.0,142238.53,47.15
4880,EMP400,Nov,2024,Billable,USD,20.65,22,0,301655.2,159416.67,0.0,142238.53,47.15
4881,EMP400,Dec,2024,Billable,USD,20.65,22,0,301655.2,159416.67,0.0,142238.53,47.15
4882,EMP401,Nov,2023,Billable,INR,2657.45,21,1,55806.45,44500.0,2022.73,11306.45,20.26
4883,EMP401,Dec,2023,Billable,INR,2657.45,22,0,58463.9,44500.0,0.0,13963.9,23.88
4884,EMP401,Jan,2024,Billable,INR,2657.45,22,0,58463.9,44500.0,0.0,13963.9,23.88
4885,EMP401,Feb,2024,Billable,INR,2657.45,22,0,58463.9,44500.0,0.0,13963.9,23.88
4886,EMP401,Mar,2024,Billable,INR,2657.45,22,0,58463.9,44500.0,0.0,13963.9,23.88
4887,EMP401,Apr,2024,Billable,INR,2657.45,22,0,58463.9,44500.0,0.0,13963.9,23.88
4888,EMP401,May,2024,Billable,INR,2657.45,22,0,58463.9,44500.0,0.0,13963.9,23.88
4889,EMP401,Jun,2024,Billable,INR,2657.45,22,0,58463.9,44500.0,0.0,13963.9,23.88
4890,EMP401,Jul,2024,Billable,INR,2657.45,22,0,58463.9,44500.0,0.0,13963.9,23.88
4891,EMP401,Aug,2024,Billable,INR,2657.45,22,0,58463.9,44500.0,0.0,13963.9,23.88
4892,EMP401,Sep,2024,Billable,INR,2657.45,22,0,58463.9,44500.0,0.0,13963.9,23.88
4893,EMP401,Oct,2024,Billable,INR,2657.45,22,0,58463.9,44500.0,0.0,13963.9,23.88
4894,EMP402,Jan,2024,Billable,USD,17.57,5,17,58332.4,191833.33,148234.85,-133500.93,
4895,EMP402,Feb,2024,Billable,USD,17.57,22,0,256662.56,191833.33,0.0,64829.23,25.26
4896,EMP402,Mar,2024,Billable,USD,17.57,22,0,256662.56,191833.33,0.0,64829.23,25.26
4897,EMP402,Apr,2024,Billable,USD,17.57,22,0,256662.56,191833.33,0.0,64829.23,25.26
4898,EMP402,May,2024,Billable,USD,17.57,22,0,256662.56,191833.33,0.0,64829.23,25.26
4899,EMP402,Jun,2024,Billable,USD,17.57,22,0,256662.56,191833.33,0.0,64829.23,25.26
4900,EMP402,Jul,2024,Billable,USD,17.57,22,0,256662.56,191833.33,0.0,64829.23,25.26
4901,EMP402,Aug,2024,Billable,USD,17.57,22,0,256662.56,191833.33,0.0,64829.23,25.26
4902,EMP402,Sep,2024,Billable,USD,17.57,22,0,256662.56,191833.33,0.0,64829.23,25.26
4903,EMP402,Oct,2024,Billable,USD,17.57,22,0,256662.56,191833.33,0.0,64829.23,25.26
4904,EMP402,Nov,2024,Billable,USD,17.57,22,0,256662.56,191833.33,0.0,64829.23,25.26
4905,EMP402,Dec,2024,Billable,USD,17.57,22,0,256662.56,191833.33,0.0,64829.23,25.26
4906,EMP403,Apr,2023,Billable,USD,16.42,21,1,228960.48,152333.33,6924.24,76627.15,33.47
4907,EMP403,May,2023,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4908,EMP403,Jun,2023,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4909,EMP403,Jul,2023,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4910,EMP403,Aug,2023,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4911,EMP403,Sep,2023,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4912,EMP403,Oct,2023,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4913,EMP403,Nov,2023,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4914,EMP403,Dec,2023,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4915,EMP403,Jan,2024,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4916,EMP403,Feb,2024,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4917,EMP403,Mar,2024,Billable,USD,16.42,18,4,196251.84,152333.33,27696.97,43918.51,22.38
4918,EMP403,Apr,2024,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4919,EMP403,May,2024,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4920,EMP403,Jun,2024,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4921,EMP403,Jul,2024,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4922,EMP403,Aug,2024,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4923,EMP403,Sep,2024,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4924,EMP403,Oct,2024,Billable,USD,16.42,22,0,239863.36,152333.33,0.0,87530.03,36.49
4925,EMP404,Feb,2024,Billable,USD,8.85,12,10,70516.8,72666.67,33030.3,-2149.87,
4926,EMP404,Mar,2024,Billable,USD,8.85,22,0,129280.8,72666.67,0.0,56614.13,43.79
4927,EMP404,Apr,2024,Billable,USD,8.85,18,4,105775.2,72666.67,13212.12,33108.53,31.3
4928,EMP404,May,2024,Billable,USD,8.85,22,0,129280.8,72666.67,0.0,56614.13,43.79
4929,EMP404,Jun,2024,Billable,USD,8.85,22,0,129280.8,72666.67,0.0,56614.13,43.79
4930,EMP404,Jul,2024,Billable,USD,8.85,22,0,129280.8,72666.67,0.0,56614.13,43.79
4931,EMP404,Aug,2024,Billable,USD,8.85,22,0,129280.8,72666.67,0.0,56614.13,43.79
4932,EMP404,Sep,2024,Billable,USD,8.85,22,0,129280.8,72666.67,0.0,56614.13,43.79
4933,EMP404,Oct,2024,Billable,USD,8.85,22,0,129280.8,72666.67,0.0,56614.13,43.79
4934,EMP404,Nov,2024,Billable,USD,8.85,22,0,129280.8,72666.67,0.0,56614.13,43.79
4935,EMP404,Dec,2024,Billable,USD,8.85,22,0,129280.8,72666.67,0.0,56614.13,43.79
4936,EMP405,Jun,2023,Billable,INR,1449.59,22,0,31890.98,28500.0,0.0,3390.98,10.63
4937,EMP405,Jul,2023,Billable,INR,1449.59,22,0,31890.98,28500.0,0.0,3390.98,10.63
4938,EMP405,Aug,2023,Billable,INR,1449.59,22,0,31890.98,28500.0,0.0,3390.98,10.63
4939,EMP405,Sep,2023,Billable,INR,1449.59,22,0,31890.98,28500.0,0.0,3390.98,10.63
4940,EMP405,Oct,2023,Billable,INR,1449.59,22,0,31890.98,28500.0,0.0,3390.98,10.63
4941,EMP405,Nov,2023,Billable,INR,1449.59,22,0,31890.98,28500.0,0.0,3390.98,10.63
4942,EMP405,Dec,2023,Billable,INR,1449.59,22,0,31890.98,28500.0,0.0,3390.98,10.63
4943,EMP405,Jan,2024,Billable,INR,1449.59,22,0,31890.98,28500.0,0.0,3390.98,10.63
4944,EMP405,Feb,2024,Billable,INR,1449.59,22,0,31890.98,28500.0,0.0,3390.98,10.63
4945,EMP405,Mar,2024,Billable,INR,1449.59,22,0,31890.98,28500.0,0.0,3390.98,10.63
4946,EMP405,Apr,2024,Billable,INR,1449.59,22,0,31890.98,28500.0,0.0,3390.98,10.63
4947,EMP405,May,2024,Billable,INR,1449.59,22,0,31890.98,28500.0,0.0,3390.98,10.63
